ue_idx,pl,snr_ul,snr_dl,c_ae,c_ue,c_bs,ue_beams,bs_beams,unique_ue_beams,n_eff_ue_beams,unique_bs_beams,n_eff_bs_beams,rho_azi,rho_zen,rho_2d_euc,case
746,-119.2,-15.2,3.8,8.7,8.74,15.5,"[5, 5, 5, 5]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 30, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",1,1.0,2,1.0317380352644836,2.7740827388929996,6.657237970915084,5.121319719280221,PL_High_AD_High_azi
274,-109.4,-5.4,13.6,12.34,11.77,21.93,"[0, 0, 0, 0]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,2.567627869261688,4.382798455790665,4.430879725169535,PL_High_AD_High_azi
275,-109.7,-5.7,13.3,12.38,11.54,20.02,"[15, 15, 15, 15]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47]",1,1.0,1,1.0,3.467052780549242,6.971265083935078,6.208657337616074,PL_High_AD_High_azi
279,-114.6,-10.6,8.4,13.51,11.7,22.52,"[12, 12, 4, 4]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",2,2.0,1,1.0,3.2469797281261625,6.555808299366563,5.819312519371189,PL_High_AD_High_azi
280,-116.1,-12.1,6.9,12.49,10.48,20.97,"[12, 12, 5, 5]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",2,2.0,1,1.0,3.8167342462949962,9.099920209045505,7.039365546658799,PL_High_AD_High_azi
308,-116.1,-12.1,6.9,9.57,9.94,16.44,"[4, 4, 4, 4]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,11.880731347063055,3.4620745516596823,6.647655018632862,PL_High_AD_High_azi
320,-113.2,-9.2,9.8,18.99,15.89,32.83,"[1, 1, 15, 1]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",2,1.6,1,1.0,2.18741184456061,8.54966517970911,4.238306717228646,PL_High_AD_High_azi
353,-109.9,-5.9,13.1,12.04,11.86,17.99,"[12, 12, 12, 12]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47]",1,1.0,1,1.0,2.8523940675265074,5.025575865526148,4.961356854651909,PL_High_AD_High_azi
357,-114.3,-10.3,8.7,10.58,10.14,17.94,"[0, 0, 0, 0]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47]",1,1.0,1,1.0,2.9883854933353216,8.373195775580225,5.6290103236232065,PL_High_AD_High_azi
358,-116.4,-12.4,6.6,9.87,9.27,14.38,"[15, 15, 15, 15]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47]",1,1.0,1,1.0,3.045424225507834,3.792151905712907,4.74899613321891,PL_High_AD_High_azi
398,-116.7,-12.7,6.3,9.77,8.96,16.13,"[3, 3, 3, 3]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,2.4544913575354323,4.375297011884603,4.2813115447214996,PL_High_AD_High_azi
436,-114.6,-10.6,8.4,10.47,9.63,15.04,"[3, 3, 3, 3]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",1,1.0,1,1.0,4.117781066766575,8.286611437267998,7.375175174242465,PL_High_AD_High_azi
1064,-113.3,-9.3,9.7,15.71,16.0,27.99,"[4, 4, 4, 4]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 25, 9, 9, 9, 9, 9, 9, 17, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 17, 9, 9, 9, 9, 9, 17, 17, 9, 9, 17, 9, 9, 17, 9]",1,1.0,3,1.2465003043213634,1.520298609895119,3.306908632487147,2.7626323897524103,PL_High_AD_Mid_azi
787,-119.4,-15.4,3.6,8.81,8.98,15.85,"[5, 5, 5, 5]","[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 16, 33, 33, 33, 33, 33, 33, 16, 16, 16, 33, 33, 33]",1,1.0,2,1.1327433628318584,1.8313945467345372,5.268068163319956,3.4596916034289573,PL_High_AD_Mid_azi
1142,-116.1,-12.1,6.9,11.65,11.95,19.55,"[4, 4, 4, 4]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 26, 10, 8, 10, 8, 10, 8, 10, 10, 10, 8, 26, 26, 26, 10, 10, 10, 10, 10, 10, 10, 10]",1,1.0,3,1.292929292929293,1.1622815491296001,2.9789169078308126,2.1655657593464883,PL_High_AD_Mid_azi
1098,-121.6,-17.6,1.4,8.38,7.42,13.74,"[8, 8, 8, 8]","[57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 42, 57, 57, 57, 57, 57, 57, 57, 59, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57]",1,1.0,3,1.0650026001040043,1.5101303841063989,5.466930020065716,2.911234284917306,PL_High_AD_Mid_azi
1382,-110.1,-6.1,12.9,13.6,14.25,23.1,"[1, 1, 1, 1]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 32, 16, 24, 24, 24, 24, 24]",1,1.0,3,1.0650026001040043,1.5168343192156013,7.003058617313816,2.9649179278623525,PL_High_AD_Mid_azi
237,-109.8,-5.8,13.2,19.89,20.1,32.19,"[0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 24, 40, 40, 40, 40, 40, 40, 40, 24, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",1,1.0,2,1.0644490644490645,1.0637375043097435,5.100857973814629,2.082670021673459,PL_High_AD_Mid_azi
745,-119.2,-15.2,3.8,8.44,9.01,14.51,"[5, 5, 5, 5]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 32, 17, 17, 17, 17, 17, 17, 17, 32, 17, 17, 17, 17]",1,1.0,2,1.0644490644490645,0.6806149841275023,2.6342791743431246,1.317951095454348,PL_High_AD_Mid_azi
1384,-109.2,-5.2,13.8,13.3,15.05,24.07,"[4, 4, 4, 4]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 40, 40, 40, 24, 24, 24, 40, 40, 40, 40, 40, 24, 24, 24, 24, 40, 40]",1,1.0,2,1.3580901856763925,0.550145575874874,9.127991174011505,1.0982981795625175,PL_High_AD_Mid_azi
903,-109.3,-5.3,13.7,17.83,15.71,24.18,"[8, 8, 8, 8]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 27, 17, 17, 17, 17, 17, 17, 17, 27, 17, 17, 17, 17, 17, 17, 17, 27, 17, 17, 17, 17, 17, 17, 17, 27, 17, 17, 17, 17, 17, 17, 17, 33, 27, 17, 17, 17, 27, 27, 27, 17, 27, 17, 17, 17, 17, 17, 17]",1,1.0,3,1.3662441627751833,1.233734023264741,1.8178522076337396,2.0416701200005574,PL_High_AD_Mid_azi
942,-112.6,-8.6,10.4,16.04,13.91,24.6,"[8, 8, 8, 8]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 24, 18, 18]",1,1.0,2,1.0317380352644836,0.9169838639665742,1.6536318161517993,1.6038759181457063,PL_High_AD_Mid_azi
943,-111.3,-7.3,11.7,14.21,14.63,25.69,"[5, 5, 5, 5]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 16, 18, 18, 18, 18]",1,1.0,2,1.0317380352644836,0.8831853494717162,1.8416554128132774,1.5926968360714946,PL_High_AD_Mid_azi
1210,-113.9,-9.9,9.1,12.01,12.52,19.08,"[5, 5, 5, 5]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 34, 40, 40, 40, 40, 40, 40]",1,1.0,2,1.0317380352644836,1.6478604483842172,3.555666962139975,2.990206482574411,PL_High_AD_Mid_azi
1062,-115.2,-11.2,7.8,12.62,12.27,21.83,"[9, 9, 9, 9]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 1, 1, 17, 17, 17, 17, 1, 1, 17, 17, 17, 17, 17, 1, 1, 17, 1, 1, 17, 17, 17, 17, 17, 1, 1, 17, 17, 17, 17, 17, 17, 17, 1, 17, 17, 17]",1,1.0,2,1.3979522184300341,1.514459791818534,2.764477713140664,2.6564195835652047,PL_High_AD_Mid_azi
278,-112.1,-8.1,10.9,20.21,16.77,33.34,"[15, 5, 5, 5]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",2,1.6,1,1.0,1.3894135882666636,5.547085836887071,2.6955559751916733,PL_High_AD_Mid_azi
349,-115.9,-11.9,7.1,16.25,15.2,28.7,"[5, 5, 5, 5]","[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]",1,1.0,1,1.0,0.5468344446891982,7.333979782628934,1.0906414048101474,PL_High_AD_Mid_azi
682,-74.0,30.0,49.0,39.9,34.96,48.98,"[3, 3, 11, 3]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 30, 32, 32, 32, 23, 32, 32, 32, 32, 16, 23, 16, 30, 32, 30, 23, 23, 32, 16, 30, 32, 16, 23, 23, 23, 23, 23, 16, 32, 23, 32, 23, 32, 23, 30, 32, 23, 32, 32, 30, 32, 32, 16, 23, 30, 30, 30, 16, 23, 16, 30, 30, 23, 16]",2,1.6,4,3.2979066022544283,7.402962856082199,6.479975959991806,9.751801662841995,PL_Low_AD_High_azi
687,-69.2,34.8,53.8,51.59,44.71,96.56,"[8, 8, 8, 0]","[30, 30, 30, 30, 24, 30, 30, 24, 26, 26, 26, 30, 30, 24, 30, 30, 30, 24, 30, 30, 28, 30, 30, 24, 28, 24, 26, 24, 24, 24, 24, 24, 26, 30, 30, 24, 28, 24, 28, 26, 30, 24, 26, 26, 28, 28, 30, 24, 24, 30, 24, 30, 28, 26, 24, 26, 30, 30, 30, 24, 26, 26, 30, 30]",2,1.6,4,3.330081300813008,2.156699178701808,8.072989326247754,4.16725431295893,PL_Low_AD_High_azi
564,-70.2,33.8,52.8,43.0,37.92,78.82,"[12, 12, 4, 12]","[16, 16, 16, 16, 16, 16, 16, 32, 16, 32, 38, 16, 38, 16, 16, 32, 16, 22, 16, 22, 32, 16, 16, 16, 22, 16, 22, 32, 38, 22, 38, 16, 38, 16, 22, 32, 38, 16, 38, 32, 16, 32, 38, 22, 22, 22, 32, 16, 16, 22, 16, 38, 16, 32, 38, 32, 32, 16, 38, 38, 16, 16, 38, 16]",2,1.6,4,3.266347687400319,9.188223728180484,6.40853259390897,10.512617055680746,PL_Low_AD_High_azi
849,-75.3,28.7,47.7,44.06,36.81,50.86,"[11, 0, 11, 0]","[39, 33, 39, 39, 39, 39, 39, 39, 33, 39, 39, 33, 33, 33, 39, 33, 33, 39, 33, 39, 39, 33, 39, 33, 39, 37, 33, 33, 33, 33, 33, 33, 39, 22, 39, 22, 39, 39, 37, 39, 33, 39, 37, 39, 37, 22, 39, 39, 37, 39, 37, 39, 37, 37, 22, 37, 22, 39, 37, 22, 39, 22, 22, 22]",2,2.0,4,3.266347687400319,8.066104193176827,5.396911935614056,8.970977435207184,PL_Low_AD_High_azi
565,-68.3,35.7,54.7,45.57,40.35,91.77,"[0, 8, 0, 8]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 39, 39, 16, 22, 16, 22, 16, 16, 39, 16, 39, 7, 16, 22, 39, 39, 16, 16, 7, 39, 16, 16, 7, 7, 39, 7, 22, 22, 16, 22, 39, 22, 39, 16, 39, 39, 39, 39, 16, 16, 22, 22, 22, 39, 16, 22, 39, 39, 7, 39, 39, 16, 39, 22, 16]",2,2.0,4,3.261146496815287,6.249249089127789,5.228800260201099,8.020421854372493,PL_Low_AD_High_azi
568,-67.3,36.7,55.7,43.44,38.26,117.34,"[11, 3, 11, 11]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 39, 23, 63, 39, 63, 39, 63, 7, 7, 39, 23, 23, 23, 23, 39, 63, 7, 63, 63, 7, 39, 23, 63, 23, 7, 23, 7, 63, 23, 23, 39, 39, 7, 23, 23, 7, 39, 63, 7, 39, 39, 23, 23, 7, 23, 7, 39, 39, 23, 63, 7, 23, 23, 39]",2,1.6,4,3.34640522875817,9.673706641236489,5.3808495333271,9.404705483580308,PL_Low_AD_High_azi
608,-66.7,37.3,56.3,43.69,39.31,139.22,"[12, 7, 12, 12]","[22, 22, 22, 22, 16, 22, 22, 22, 22, 16, 28, 16, 22, 16, 38, 16, 22, 16, 28, 38, 16, 16, 22, 16, 38, 28, 16, 22, 16, 38, 16, 22, 22, 28, 22, 16, 22, 22, 28, 28, 16, 22, 28, 22, 16, 16, 16, 16, 16, 22, 38, 16, 22, 28, 38, 28, 22, 28, 16, 16, 22, 16, 38, 38]",2,1.6,4,3.351882160392799,9.339288162940246,8.393671013309419,12.4856999766689,PL_Low_AD_High_azi
609,-65.9,38.1,57.1,45.0,39.39,210.63,"[15, 4, 15, 15]","[22, 22, 22, 22, 22, 22, 22, 22, 15, 24, 15, 30, 30, 30, 24, 22, 15, 30, 15, 30, 30, 15, 30, 22, 24, 24, 22, 22, 15, 30, 30, 30, 15, 22, 30, 22, 22, 22, 22, 22, 24, 30, 22, 24, 22, 30, 24, 30, 22, 22, 22, 22, 30, 30, 30, 22, 22, 30, 24, 30, 15, 30, 24, 30]",2,1.6,4,3.2456418383518226,11.028398746651781,5.563979971449123,9.935146966396575,PL_Low_AD_High_azi
644,-70.9,33.1,52.1,46.88,41.23,76.62,"[0, 8, 0, 8]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 23, 39, 39, 39, 23, 39, 39, 39, 0, 23, 48, 48, 39, 23, 23, 23, 48, 0, 48, 39, 0, 39, 48, 39, 0, 0, 48, 23, 0, 39, 23, 23, 23, 23, 48, 39, 48, 0, 39, 23, 23, 48, 39, 39, 48, 39, 39, 39, 0, 39, 39, 23, 48, 0, 23]",2,2.0,4,3.230283911671924,5.754995144802567,6.016787399543289,8.317733893093287,PL_Low_AD_High_azi
686,-71.6,32.4,51.4,41.68,37.17,70.72,"[12, 4, 12, 12]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 55, 55, 39, 55, 39, 23, 39, 39, 55, 55, 39, 55, 55, 7, 23, 39, 7, 55, 23, 55, 7, 7, 39, 39, 39, 39, 23, 7, 55, 39, 23, 55, 39, 23, 39, 39, 7, 7, 7, 23, 55, 39, 55, 23, 39, 7, 7, 39, 7, 55, 55, 55, 55, 55, 7]",2,1.6,4,3.390728476821192,8.795834958939556,5.50713257999232,9.335431181033423,PL_Low_AD_High_azi
